"property1","index","url"
"£20.00","600","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150630"
"£20.00","601","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150630"
"£20.00","602","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150630"
"£20.00","603","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150630"
"£20.00","604","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150630"
"£20.00","605","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£75.00","606","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£75.00","607","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£75.00","608","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£75.00","609","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£25.00","610","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","611","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","612","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","613","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","614","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","615","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","616","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£35.00","617","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","618","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","619","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","620","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","621","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","622","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","623","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£25.00","624","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","625","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","626","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","627","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","628","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","629","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","630","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","631","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£20.00","632","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150701"
"£75.00","633","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£75.00","634","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£75.00","635","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£75.00","636","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£25.00","637","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","638","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","639","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","640","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","641","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","642","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","643","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£35.00","644","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","645","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","646","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","647","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","648","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","649","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","650","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£25.00","651","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","652","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","653","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","654","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","655","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","656","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","657","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","658","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","659","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£20.00","660","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150702"
"£75.00","661","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£75.00","662","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£75.00","663","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£25.00","664","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","665","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","666","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£35.00","667","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","668","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","669","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","670","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£35.00","671","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","672","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","673","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","674","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","675","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","676","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","677","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£25.00","678","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","679","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","680","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","681","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","682","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","683","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","684","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","685","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","686","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","687","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£20.00","688","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150703"
"£75.00","689","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£75.00","690","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£25.00","691","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","692","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","693","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£35.00","694","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£35.00","695","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","696","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","697","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£35.00","698","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","699","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","700","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","701","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","702","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","703","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","704","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£25.00","705","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","706","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","707","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","708","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","709","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","710","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","711","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","712","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","713","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","714","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","715","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£20.00","716","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150704"
"£75.00","717","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£25.00","718","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","719","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","720","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£35.00","721","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£35.00","722","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£75.00","723","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","724","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£35.00","725","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","726","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","727","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","728","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","729","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","730","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","731","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£25.00","732","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","733","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","734","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","735","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","736","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","737","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","738","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","739","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","740","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","741","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","742","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","743","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£20.00","744","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150705"
"£25.00","745","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","746","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","747","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£35.00","748","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£35.00","749","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£75.00","750","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£75.00","751","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£35.00","752","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","753","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","754","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","755","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","756","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","757","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","758","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£25.00","759","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","760","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","761","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","762","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","763","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","764","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","765","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","766","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","767","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","768","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","769","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","770","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","771","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","772","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150706"
"£20.00","773","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","774","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£35.00","775","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£35.00","776","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£75.00","777","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£75.00","778","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£25.00","779","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","780","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","781","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","782","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","783","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","784","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","785","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£35.00","786","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","787","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","788","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","789","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","790","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","791","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","792","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£35.00","793","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","794","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","795","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","796","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","797","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","798","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","799","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","800","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150707"
"£20.00","801","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£35.00","802","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£35.00","803","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£75.00","804","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£75.00","805","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£25.00","806","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","807","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","808","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","809","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","810","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","811","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","812","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£35.00","813","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","814","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","815","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","816","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","817","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","818","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","819","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£35.00","820","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","821","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","822","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","823","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","824","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","825","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","826","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","827","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£20.00","828","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150708"
"£35.00","829","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£35.00","830","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£75.00","831","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£75.00","832","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£25.00","833","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","834","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","835","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","836","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","837","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","838","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","839","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£35.00","840","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","841","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","842","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","843","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","844","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","845","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","846","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£35.00","847","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","848","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","849","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","850","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","851","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","852","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
"£20.00","853","http://www.thetrainline.com/farefinder/BestFares.aspx?orig=MAN&dest=EUS&out=20150709"
